RF01563	DdR13	Dictyostelium snoRNA DdR13	Gene; snRNA; snoRNA; CD-box;	80
RF01564	DdR14	D. discoideum snoRNA DdR14	Gene; snRNA; snoRNA; CD-box;	65
RF01565	DdR15	Dictyostelium snoRNA DdR15	Gene; snRNA; snoRNA; CD-box;	113
RF01566	DdR16	Dictyostelium snoRNA DdR16	Gene; snRNA; snoRNA; CD-box;	78
RF01567	DdR17	D. discoideum snoRNA DdR17	Gene; snRNA; snoRNA; CD-box;	70
RF01568	DdR18	Dictyostelium snoRNA DdR18	Gene; snRNA; snoRNA; HACA-box;	147
RF01569	DdR2	Dictyostelium snoRNA DdR2	Gene; snRNA; snoRNA; CD-box;	83
RF01570	Dictyostelium_SRP	Dictyostelium signal recognition particle	Gene; snRNA;	283
RF01571	DdR35	D. discoideum class II sRNA	Gene; sRNA;	59
RF01572	DdR4	Dictyostelium snoRNA DdR4	Gene; snRNA; snoRNA; CD-box;	106
RF01573	DdR5	Dictyostelium snoRNA DdR5	Gene; snRNA; snoRNA; CD-box;	81
RF01574	DdR6	Dictyostelium snoRNA DdR6	Gene; snRNA; snoRNA; CD-box;	86
RF01575	DdR7	Dictyostelium snoRNA Dd7	Gene; snRNA; snoRNA; CD-box;	98
RF01576	DdR8	D. discoideum snoRNA DdR8	Gene; snRNA; snoRNA; CD-box;	88
RF01577	RNase_P	Plasmodium RNase_P	Gene; ribozyme;	626
RF01578	RUF1	Plasmodium RNA of unkown function RUF1	Gene; sRNA;	264
RF01579	RUF2	Plasmodium RNA of unknown function RUF2	Gene; sRNA;	154
RF01580	RUF3	Plasmodium RNA of unkown function RU6-F3	Gene; sRNA;	187
RF01581	RUF6-5	Plasmodium RNA of unknown function RUF6-5	Gene; sRNA;	156
RF01582	RUF4	RNA of unknown function RUF4	Gene; sRNA;	277
RF01583	snoR01	small nucleolar RNA snoR01	Gene; snRNA; snoRNA; CD-box;	83
RF01584	snoR03	small nucleolar RNA snoR03	Gene; snRNA; snoRNA; HACA-box;	160
RF01585	snoR07	small nucleolar RNA snoR07	Gene; snRNA; snoRNA; CD-box;	88
RF01586	snoR09	small nucleolar RNA snoR09	Gene; snRNA; snoRNA; CD-box;	84
RF01587	snoR10	small nucleolar RNA snoR10	Gene; snRNA; snoRNA; CD-box;	76
RF01588	snoR13	small nucleolar RNA snoR13	Gene; snRNA; snoRNA; CD-box;	105
RF01589	plasmodium_snoR11	small nucleolar RNA snoR11	Gene; snRNA; snoRNA; HACA-box;	207
RF01590	plasmodium_snoR14	small nucleolar RNA snoR14	Gene; snRNA; snoRNA; CD-box;	127
RF01591	snoR15	small nucleolar RNA snoR15	Gene; snRNA; snoRNA; CD-box;	131
RF01592	plasmodium_snoR17	small nucleolar RNA snoR17	Gene; snRNA; snoRNA; CD-box;	80
RF01593	plasmodium_snoR16	small nucleolar RNA snoR16	Gene; snRNA; snoRNA; CD-box;	126
RF01594	snoR18	small nucleolar RNA snoR18	Gene; snRNA; snoRNA; CD-box;	90
RF01595	snoR19	small nucleolar RNA snoR19	Gene; snRNA; snoRNA; CD-box;	96
RF01596	plasmodium_snoR20	small nucleolar RNA snoR20	Gene; snRNA; snoRNA; CD-box;	82
RF01597	snoR22	small nucleolar RNA snoR22	Gene; snRNA; snoRNA; CD-box;	83
RF01598	snoR23	small nucleolar RNA snoR23	Gene; snRNA; snoRNA; CD-box;	84
RF01599	plasmodium_snoR24	small nucleolar RNA snoR24	Gene; snRNA; snoRNA; CD-box;	82
RF01600	snoR25	small nucleolar RNA snoR25	Gene; snRNA; snoRNA; CD-box;	70
RF01601	plasmodium_snoR26	small nucleolar RNA snoR26	Gene; snRNA; snoRNA; CD-box;	160
RF01602	plasmodium_snoR27	small nucleolar RNA snoR27	Gene; snRNA; snoRNA; HACA-box;	143
RF01603	snoR29	small nucleolar RNA snoR29	Gene; snRNA; snoRNA; CD-box;	84
RF01604	plasmodium_snoR28	small nucleolar RNA snoR28	Gene; snRNA; snoRNA; CD-box;	78
RF01605	plasmodium_snoR30	small nucleolar RNA snoR30	Gene; snRNA; snoRNA; CD-box;	74
RF01606	plasmodium_snoR31	small nucleolar RNA snoR31	Gene; snRNA; snoRNA; HACA-box;	145
RF01607	ceN100	C. elegans snoRNA ceN100	Gene; snRNA; snoRNA; HACA-box;	132
RF01608	ceN102	Caenorhabditis snoRNA ceN80	Gene; snRNA; snoRNA; HACA-box;	142
RF01609	ceN103	Caenorhabditis snoRNA ceN103	Gene; snRNA; snoRNA; CD-box;	109
RF01610	ceN104	Caenorhabditis snoRNA ceN104	Gene; snRNA; snoRNA; HACA-box;	163
RF01611	ceN108	Caenorhabditis snoRNA ceN108	Gene; snRNA; snoRNA; CD-box;	70
RF01612	ceN105	Nematode snoRNA ceN105	Gene; snRNA; snoRNA; HACA-box;	140
RF01613	ceN109	Nematode snoRNA ceN109	Gene; snRNA; snoRNA; CD-box;	67
RF01614	ceN110	Caenorhabditis snoRNA ceN110	Gene; snRNA; snoRNA; HACA-box;	126
RF01615	ceN111	Nematode snoRNA ceN111	Gene; snRNA; snoRNA; CD-box;	70
RF01617	ceN113	Caenorhabditis snoRNA ceN113	Gene; snRNA; snoRNA; CD-box;	131
RF01618	ceN114	Nematode snoRNA ceN114	Gene; snRNA; snoRNA; CD-box;	63
RF01619	ceN115	C. elegans sRNA ceN115	Gene; sRNA;	159
RF01620	ceN125	Nematode snoRNA ceN125	Gene; snRNA; snoRNA; HACA-box;	135
RF01621	ceN126	Caenorhabditis snoRNA ceN126	Gene; snRNA; snoRNA; HACA-box;	131
RF01622	ceN22	Nematode snoRNA ceN22	Gene; snRNA; snoRNA; CD-box;	76
RF01623	ceN23-1	Caenorhabditis sRNA ceN23-1	Gene; sRNA;	100
RF01624	ceN27	Nematode snoRNA ceN27	Gene; snRNA; snoRNA; CD-box;	80
RF01625	ceN28	Caenorhabditis snoRNA ceN28	Gene; snRNA; snoRNA; CD-box;	88
RF01626	ceN30	Caenorhabditis snoRNA ceN30	Gene; snRNA; snoRNA; CD-box;	73
RF01627	ceN36-1	Nematode snoRNA ceN36-1	Gene; snRNA; snoRNA; HACA-box;	130
RF01628	ceN38	Caenorhabditis snoRNA ceN38	Gene; snRNA; snoRNA; HACA-box;	137
RF01629	ceN39	Nematode snoRNA ceN39	Gene; snRNA; snoRNA; HACA-box;	131
RF01630	ceN40	Nematode snoRNA ceN40	Gene; snRNA; snoRNA; CD-box;	123
RF01631	ceN41	Caenorhabditis snoRNA ceN41	Gene; snRNA; snoRNA; HACA-box;	137
RF01632	ceN42	Caenorhabditis snoRNA ceN42	Gene; snRNA; snoRNA; HACA-box;	130
RF01633	ceN43	Caenorhabditis snoRNA ceN43	Gene; snRNA; snoRNA; HACA-box;	129
RF01634	ceN44	Caenorhabditis snoRNA ceN44	Gene; snRNA; snoRNA; CD-box;	74
RF01635	ceN45	Caenorhabditis snoRNA ceN45	Gene; snRNA; snoRNA; HACA-box;	128
RF01636	ceN46	Caenorhabditis snoRNA ceN46	Gene; snRNA; snoRNA; HACA-box;	125
RF01637	ceN47	Nematode snoRNA ceN47	Gene; snRNA; snoRNA; CD-box;	155
RF01638	ceN48	Caenorhabditis snoRNA ceN48	Gene; snRNA; snoRNA; HACA-box;	125
RF01639	ceN49	Caenorhabditis snoRNA ceN49	Gene; snRNA; snoRNA; HACA-box;	134
RF01640	ceN51	Caenorhabditis snoRNA ceN51	Gene; snRNA; snoRNA; HACA-box;	141
RF01641	ceN53	Caenorhabditis snoRNA ceN53	Gene; snRNA; snoRNA; CD-box;	74
RF01642	ceN54	Caenorhabditis snoRNA ceN54	Gene; snRNA; snoRNA; CD-box;	68
RF01643	ceN56	Caenorhabditis sRNA ceN56	Gene; sRNA;	125
RF01644	ceN59	Caenorhabditis snoRNA ceN59	Gene; snRNA; snoRNA; HACA-box;	137
RF01645	ceN58	Nematode snoRNA ceN58	Gene; snRNA; snoRNA; HACA-box;	139
RF01646	ceN63	Caenorhabditis snoRNA ceN63	Gene; snRNA; snoRNA; CD-box;	69
RF01647	ceN61	Caenorhabditis snoRNA ceN61	Gene; snRNA; snoRNA; CD-box;	76
RF01648	ceN65	Caenorhabditis snoRNA ceN65	Gene; snRNA; snoRNA; CD-box;	65
RF01649	ceN67	Caenorhabditis snoRNA ceN67	Gene; snRNA; snoRNA; HACA-box;	130
RF01650	ceN68	Caenorhabditis snoRNA ceN48	Gene; snRNA; snoRNA; HACA-box;	121
RF01651	ceN69	Caenorhabditis snoRNA ceN69	Gene; snRNA; snoRNA; CD-box;	107
RF01652	ceN70	Caenorhabditis snoRNA ceN70	Gene; snRNA; snoRNA; CD-box;	71
RF01653	ceN80	Caenorhabditis snoRNA ceN80	Gene; snRNA; snoRNA; HACA-box;	131
RF01654	ceN82	Caenorhabditis snoRNA ceN82	Gene; snRNA; snoRNA; HACA-box;	135
RF01655	ceN84	Caenorhabditis snoRNA ceN84	Gene; snRNA; snoRNA; HACA-box;	130
RF01656	ceN72-3_ceN74-2	Nematode sRNA ceN72-3_ceN74-2	Gene; sRNA;	131
RF01658	ceN81	Caenorhabditis snoRNA ceN81	Gene; snRNA; snoRNA; HACA-box;	126
RF01659	ceN86	Caenorhabditis snoRNA ceN86	Gene; snRNA; snoRNA; CD-box;	124
RF01660	ceN88	Nematode snoRNA ceN88	Gene; snRNA; snoRNA; HACA-box;	140
RF01661	ceN92	Caenorhabditis snoRNA ceN92	Gene; snRNA; snoRNA; HACA-box;	126
RF01662	ceN89	Caenorhabditis snoRNA ceN89	Gene; snRNA; snoRNA; CD-box;	78
RF01663	ceN93	Caenorhabditis sRNA ceN93	Gene; sRNA;	131
RF01664	ceN101	Caenorhabditis snoRNA ceN101	Gene; snRNA; snoRNA; HACA-box;	128
RF01665	P13	Pseudomonas sRNA P13	Gene; sRNA;	76
RF01666	rox2	Drosophila rox2 ncRNA	Cis-reg;	71
RF01667	rox1	Drosophila rox1 ncRNA	Cis-reg;	59
RF01668	P10	Pseudomonas sRNA P10	Gene; sRNA;	72
RF01669	P14	Pseudomonas sRNA P14	Gene; sRNA;	146
RF01670	P17	Pseudomonas sRNA P17	Gene; sRNA;	282
RF01671	P18	Pseudomonas sRNA P18	Gene; sRNA;	135
RF01672	P2	Psudomonas sRNA P2	Gene; sRNA;	138
RF01673	PhrS	PhrS	Gene; sRNA;	213
RF01674	P27	Pseudomonas sRNA P27	Gene; sRNA;	192
RF01675	CrcZ	Pseudomonas sRNA CrcZ	Gene; sRNA;	398
RF01676	P31	Pseudomonas sRNA P31	Gene; sRNA;	82
RF01677	P35	Pseudomonas sRNA P35	Gene; sRNA;	62
RF01678	P37	Pseudomonas sRNA P37	Gene; sRNA;	62
RF01679	P36	Pseudomonas sRNA P36	Gene; sRNA;	61
RF01680	P5	Pseudomonas sRNA P5	Gene; sRNA;	71
RF01681	P4	Pseudomonas sRNA P4	Gene; sRNA;	215
RF01682	P8	Pseudomonas sRNA P8	Gene; sRNA;	78
RF01683	P6	Pseudomonas sRNA P6	Gene; sRNA;	510
RF01684	mascRNA-menRNA	MALAT1-associated small cytoplasmic RNA/MEN beta RNA	Gene;	56
RF01685	6S-Flavo	6S-Flavo RNA	Gene; sRNA;	109
RF01686	Acido-1	Acido-1 RNA	Gene; sRNA;	64
RF01687	Acido-Lenti-1	Acido-Lenti-1 RNA	Gene; sRNA;	46
RF01688	Actino-pnp	Actino-pnp RNA	Cis-reg;	66
RF01689	AdoCbl-variant	AdoCbl variant RNA	Cis-reg; riboswitch;	131
RF01690	Bacillaceae-1	Bacillaceae-1 RNA	Gene; sRNA;	67
RF01691	Bacillus-plasmid	Bacillus-plasmid RNA	Gene; sRNA;	61
RF01692	Bacteroid-trp	Bacteroidete tryptophan peptide leader RNA	Cis-reg; leader;	131
RF01693	Bacteroidales-1	Bacteroidales-1 RNA	Gene; sRNA;	179
RF01694	Bacteroides-1	Bacteroides-1 RNA	Gene; sRNA;	83
RF01695	C4	C4 antisense RNA	Gene; antisense;	87
RF01696	Chlorobi-1	Chlorobi-1 RNA	Gene; sRNA;	67
RF01697	Chlorobi-RRM	Chlorobi-RRM RNA	Cis-reg;	73
RF01698	Chloroflexi-1	Chloroflexi-1 RNA	Gene; sRNA;	84
RF01699	Clostridiales-1	Clostridiales-1 RNA	Gene; sRNA;	166
RF01700	Collinsella-1	Collinsella-1 RNA	Gene; sRNA;	196
RF01701	Cyano-1	Cyano-1 RNA	Gene; sRNA;	69
RF01702	Cyano-2	Cyano-2 RNA	Gene; sRNA;	204
RF01703	Dictyoglomi-1	Dictyoglomi-1 RNA	Gene; sRNA;	236
RF01704	Downstream-peptide	Downstream peptide RNA	Cis-reg;	60
RF01705	Flavo-1	Flavo-1 RNA	Gene; sRNA;	76
RF01706	Gut-1	Gut-1 RNA	Gene; sRNA;	77
RF01707	JUMPstart	JUMPstart RNA	Cis-reg;	38
RF01708	L17DE	L17 ribosomal protein downstream element	Cis-reg;	76
RF01709	Lacto-rpoB	Lacto-rpoB RNA	Cis-reg;	58
RF01710	Lacto-usp	Lacto-usp RNA	Gene; sRNA;	90
RF01711	Lnt	Lnt RNA	Cis-reg;	63
RF01712	Methylobacterium-1	Methylobacterium-1 RNA	Gene; sRNA;	104
RF01713	Moco-II	Moco-II RNA	Cis-reg;	46
RF01714	Ocean-V	Ocean-V RNA	Gene; sRNA;	72
RF01715	Pedo-repair	Pedo-repair RNA	Cis-reg;	211
RF01716	PhotoRC-I	PhotoRC-I RNA	Cis-reg;	44
RF01717	PhotoRC-II	PhotoRC-II RNA	Cis-reg;	95
RF01718	Polynucleobacter-1	Polynucleobacter-1 RNA	Gene; sRNA;	142
RF01719	Pseudomon-1	Pseudomon-1/ErsA RNA	Gene; sRNA;	116
RF01720	Pseudomon-Rho	Pseudomon-Rho RNA	Cis-reg;	102
RF01721	Pseudomon-groES	Pseudomon-groES RNA	Cis-reg;	111
RF01722	Pyrobac-1	Pyrobac-1 RNA	Gene; sRNA;	60
RF01723	Rhizobiales-2	Rhizobiales-2 RNA	Gene; sRNA;	104
RF01724	SAM-Chlorobi	SAM-Chlorobi RNA	Cis-reg;	87
RF01725	SAM-I-IV-variant	SAM-I/IV variant riboswitch	Cis-reg; riboswitch;	98
RF01726	SAM-II_long_loops	SAM-II long loop	Cis-reg;	60
RF01727	SAM-SAH	SAM/SAH riboswitch	Cis-reg; riboswitch;	49
RF01728	STAXI	STAXI RNA	Gene; sRNA;	152
RF01729	Termite-flg	Termite-flg RNA	Cis-reg;	104
RF01730	Termite-leu	Termite-leu RNA	Cis-reg;	98
RF01731	TwoAYGGAY	TwoAYGGAY RNA	Cis-reg;	168
RF01732	asd	MarS sRNA	Gene; sRNA;	143
RF01733	atoC	atoC RNA	Cis-reg;	93
RF01734	Fluoride	Fluoride riboswitch	Cis-reg; riboswitch;	63
RF01735	epsC	epsC RNA	Cis-reg;	117
RF01736	flg-Rhizobiales	flg-Rhizobiales RNA	Cis-reg;	143
RF01737	flpD	flpD RNA	Cis-reg;	47
RF01738	gabT	gabT RNA	Cis-reg;	61
RF01739	glnA	Glutamine riboswitch	Cis-reg; riboswitch;	61
RF01740	gyrA	gyrA RNA	Cis-reg;	88
RF01742	lactis-plasmid	lactis-plasmid RNA	Gene; sRNA;	106
RF01743	leu-phe_leader	leu/phe leader RNA from Lactococcus	Cis-reg; leader;	162
RF01744	livK	livK RNA	Cis-reg;	84
RF01745	manA	manA RNA	Cis-reg;	190
RF01746	mraW	mraW RNA	Cis-reg;	108
RF01747	msiK	msiK RNA	Cis-reg;	60
RF01748	nuoG	nuoG RNA	Cis-reg;	44
RF01749	pan	pan motif	Cis-reg;	93
RF01750	ZMP-ZTP	ZMP/ZTP riboswitch	Cis-reg; riboswitch;	91
RF01751	potC	potC RNA	Cis-reg;	70
RF01752	psaA	psaA RNA	Cis-reg;	195
RF01753	psbNH	psbNH RNA	Cis-reg;	60
RF01754	radC	radC RNA	Cis-reg;	149
RF01755	rmf	rmf RNA	Cis-reg;	132
RF01756	rne-II	rne-II RNA	Cis-reg;	296
RF01757	sbcD	sbcD RNA	Gene; sRNA;	155
RF01758	sucA-II	sucA-II RNA	Cis-reg;	218
RF01759	sucC	sucC RNA	Cis-reg;	70
RF01760	traJ-II	traJ-II RNA	Cis-reg;	104
RF01761	wcaG	wcaG RNA	Cis-reg;	98
RF01762	whalefall-1	Whalefall-1 RNA	Gene; sRNA;	56
RF01763	ykkC-III	Guanidine-III riboswitch	Cis-reg;	67
RF01764	yjdF	yjdF RNA	Cis-reg;	101
RF01765	srg1	srg1	Gene;	556
RF01766	cspA	cspA thermoregulator	Cis-reg; thermoregulator;	428
RF01767	SMK_box_riboswitch	SMK box translational riboswitch (SAM-III)	Cis-reg; riboswitch;	84
RF01768	flavi_FSE	ribosomal frameshift site	Cis-reg; frameshift_element;	62
RF01769	greA	Enterobacteria greA leader	Cis-reg; leader;	124
RF01770	rimP	Gammaprotebacteria rimP leader	Cis-reg; leader;	111
RF01771	rnk_leader	Enterobacteria rnk leader	Cis-reg; leader;	109
RF01772	rnk_pseudo	Pseudomonas rnk leader	Cis-reg; leader;	108
RF01773	rpsL_pseudo	Pseudomonas rpsL leader	Cis-reg; leader;	128
RF01774	rpsL_ricks	Rickettsia rpsL leader	Cis-reg; leader;	131
RF01775	RsaOG	RNA S.aureus Orsay G	Gene; sRNA;	148
RF01776	RatA	RNA anti-toxin A	Gene; antitoxin;	90
RF01778	Evf-2_5p	Embryonic ventral forebrain-2 long ncRNA	Gene; lncRNA;	142
RF01779	AS1726	AS1726 sRNA	Gene;	78
RF01780	AS1890	AS1890 sRNA	Gene;	109
RF01781	ASdes	ASdes TB sRNA	Gene; sRNA;	68
RF01782	ASpks	ASpks TB sRNA	Gene; antisense;	75
RF01783	b55	Mycobacterium B11	Gene; sRNA;	61
RF01784	bablM	bablM sRNA	Gene; sRNA;	70
RF01785	blv_FSE	ribosomal frameshift site	Cis-reg; frameshift_element;	27
RF01786	c-di-GMP-II	Cyclic di-GMP-II riboswitch	Cis-reg; riboswitch;	85
RF01787	drz-agam-1	drz-agam-1 ribozyme	Gene; ribozyme;	82
RF01788	drz-agam-2-2	drz-agam-2-2 ribozyme	Gene; ribozyme;	191
RF01789	EBER1	Epstein-Barr virus EBER1	Gene; sRNA;	166
RF01790	htlv_FSE	ribosomal frameshift site	Cis-reg; frameshift_element;	43
RF01791	F6	F6 TB sRNA	Gene; sRNA;	58
RF01792	eiav_FSE	ribosomal frameshift site	Cis-reg; frameshift_element;	35
RF01793	ffh	ffh sRNA	Gene; sRNA;	52
RF01794	sok	sok antitoxin (CssrC)	Gene; antitoxin;	158
RF01795	FourU	FourU thermometer RNA element	Cis-reg; thermoregulator;	65
RF01796	frnS	Fumarate/nitrate reductase regulator sRNA	Gene; sRNA;	119
RF01797	fstAT	Fst antitoxin sRNA	Gene; antitoxin;	94
RF01798	g2	G2	Gene;	67
RF01800	gadd7	growth arrested DNA-damage inducible gene 7	Gene; lncRNA;	754
RF01802	HSUR	Herpesvirus saimiri U RNA1/RNA2	Gene; snRNA;	123
RF01803	GABA3	Editing element of GABA-3 exon 9	Cis-reg;	54
RF01804	Lambda_thermo	Lambda phage CIII thermoregulator element	Cis-reg; thermoregulator;	59
RF01807	GIR1	GIR1 branching ribozyme	Gene; ribozyme;	199
RF01808	MicX	MicX Vibrio cholerae sRNA	Gene; sRNA;	194
RF01809	symR	SymR antitoxin	Gene; antitoxin;	77
RF01810	pntA	pntA sRNA	Gene; sRNA;	62
RF01811	PtaRNA1	Plasmid transferred anti-sense RNA	Gene; antitoxin;	72
RF01812	Pxr	Pxr regulatory sRNA	Gene; sRNA;	109
RF01813	rdlD	rdlD antitoxin	Gene; antitoxin;	66
RF01814	rhtB	rhtB sRNA	Gene; sRNA;	83
RF01815	rpsB	rpsB sRNA	Gene; sRNA;	144
RF01816	RsaA	RNA Staph. aureus A	Gene; sRNA;	134
RF01817	RsaB	RNA Staph. aureus A	Gene; sRNA;	60
RF01818	RsaC	RNA Staph. aureus C	Gene; sRNA;	440
RF01819	RsaD	RNA Staph. aureus D	Gene; sRNA;	189
RF01820	RsaE	RNA Staph. aureus E (RoxS)	Gene; sRNA;	112
RF01821	RsaH	RNA Staph. aureus H	Gene; sRNA;	123
RF01822	RsaJ	RNA Staph. aureus A	Gene; sRNA;	287
RF01823	rspL	rpsL sRNA	Gene; sRNA;	88
RF01824	RUF20	RNA of unknown function 20	Gene;	425
RF01825	RUF21	RNA of unknown function 21	Gene;	690
RF01826	SAM_V	SAM-V riboswitch	Cis-reg; riboswitch;	66
RF01827	SAR11_0636	SAR11_0636 sRNA	Gene; sRNA;	90
RF01828	SprD	Small pathogenicity island RNA D	Gene; sRNA;	142
RF01829	sR6	sR6 snoRNA	Gene; snRNA; snoRNA; CD-box;	53
RF01830	StyR-44	Salmonella enterica Typhi npcRNA 44	Gene;	107
RF01831	THF	THF riboswitch	Cis-reg; riboswitch;	100
RF01832	ROSE_2	Repression of heat shock gene expression (ROSE) element	Cis-reg; thermoregulator;	73
RF01833	astro_FSE	ribosomal frameshift site	Cis-reg; frameshift_element;	55
RF01834	fiv_FSE	ribosomal frameshift site	Cis-reg; frameshift_element;	35
RF01835	HIV_FS2	ribosomal frameshift site	Cis-reg; frameshift_element;	45
RF01836	weev_FSE	ribosomal frameshift site	Cis-reg; frameshift_element;	27
RF01837	toga_FSE	togavirus ribosomal frameshift element	Cis-reg; frameshift_element;	29
RF01838	sobemo_FSE	sobemovirus ribosomal frameshift elemental	Cis-reg; frameshift_element;	79
RF01839	eeev_FSE	eastern equine encephalitis ribosomal frameshift element	Cis-reg; frameshift_element;	73
RF01840	ovine_lenti_FSE	ribosomal frameshift element	Cis-reg; frameshift_element;	54
RF01841	veev_FSE	venezuelan equine encephalitis virus ribosomal frameshift element	Cis-reg; frameshift_element;	71
RF01842	mycoplasma_FSE	mycoplasma ribosomal frameshift element	Cis-reg; frameshift_element;	87
RF01843	neisseria_FSE	neiserria ribosomal frameshift element	Cis-reg; frameshift_element;	40
RF01844	SmY	SmY spliceosomal RNA	Gene; snRNA; splicing;	80
RF01845	enod40	Early nodulin 40	Gene;	269
RF01846	Fungi_U3	Fungal small nucleolar RNA U3	Gene; snRNA; snoRNA; CD-box;	276
RF01847	Plant_U3	Plant small nucleolar RNA U3	Gene; snRNA; snoRNA; CD-box;	221
RF01848	ACEA_U3	ACEA small nucleolar RNA U3	Gene; snRNA; snoRNA; CD-box;	220
RF01849	alpha_tmRNA	Alphaproteobacteria transfer-messenger RNA	Gene;	338
RF01850	beta_tmRNA	Betaproteobacteria transfer-messenger RNA	Gene;	331
RF01851	cyano_tmRNA	Cyanobacteria transfer-messenger RNA	Gene;	288
RF01852	tRNA-Sec	Selenocysteine transfer RNA	Gene; tRNA;	91
RF01853	mtDNA_ssA	Mitochondrial DNA control region secondary structure A	Gene; antisense;	106
RF01854	Bacteria_large_SRP	Bacterial large signal recognition particle RNA	Gene;	255
RF01855	Plant_SRP	Plant signal recognition particle RNA	Gene;	305
RF01856	Protozoa_SRP	Protozoan signal recognition particle RNA	Gene;	241
RF01857	Archaea_SRP	Archaeal signal recognition particle RNA	Gene;	318
RF01858	RsaF	RNA Staph. aureus F	Gene; sRNA;	119
RF01859	Phe_leader	Phenylalanine leader peptide	Cis-reg; leader;	125
RF01860	Afu_455	A. fumigatus snoRNA Afu_455	Gene; snRNA; snoRNA; CD-box;	92
RF01861	TB9Cs1H1	Trypanosomatid snoRNA TB9Cs1H1	Gene; snRNA; snoRNA; HACA-box;	63
RF01862	TB10Cs4H2	Trypanosomatid snoRNA TB10Cs4H2	Gene; snRNA; snoRNA; HACA-box;	67
RF01863	TB10Cs2H2	Trypanosomatid snoRNA TB10Cs2H2	Gene; snRNA; snoRNA; HACA-box;	67
RF01864	plasmodium_snoR21	small nucleolar RNA snoR21	Gene; snRNA; snoRNA; CD-box;	145
RF01865	Vg1_ribozyme	Manganese dependent ribozyme in Vg1 mRNA	Gene; ribozyme;	142
RF01866	ceN33	C. elegans snoRNA ceN33	Gene; snRNA; snoRNA; CD-box;	118
RF01867	CC2171	caulobacter sRNA CC2171	Gene; sRNA;	138
RF01871	MALAT1	Metastasis associated lung adenocarcinoma transcript 1	Gene; lncRNA;	95
RF01872	MEG3_2	Maternally expressed 3 conserved region 2	Gene; lncRNA;	105
RF01873	PISRT1	Polled intersex syndrome regulated transcript 1	Gene; lncRNA;	107
RF01874	MIAT_exon1	Myocardial infarction associated transcript exon 1	Gene; lncRNA;	135
RF01875	MIAT_exon5_1	Myocardial infarction associated transcript exon 5 conserved region 1	Gene; lncRNA;	146
RF01876	MIAT_exon5_2	Myocardial infarction associated transcript exon 5 conserved region 2	Gene; lncRNA;	83
RF01877	MIAT_exon5_3	Myocardial infarction associated transcript exon 5 conserved region 3	Gene; lncRNA;	382
RF01879	TUSC7	Non-coding RNA LOC285194	Gene; lncRNA;	165
RF01880	Xist_exon1	X-chromosome inactivation gene exon 1	Gene; lncRNA;	85
RF01881	Xist_exon4	X-chromosome inactivation gene exon 4	Gene; lncRNA;	126
RF01882	TUG1_1	Taurine upregulated gene 1 conserved region 1	Gene; lncRNA;	145
RF01883	TUG1_2	Taurine upregulated gene 1 conserved region 2	Gene; lncRNA;	89
RF01884	LINC00901	Non-coding RNA BC040587	Gene; lncRNA;	152
RF01885	HSR-omega_1	Heat shock gene hsromega conserved region 1	Gene; lncRNA;	78
RF01886	HSR-omega_2	Heat shock gene hsromega conserved region 2	Gene; lncRNA;	87
RF01887	DLX6-AS1_1	Embryonic ventral forebrain RNA 1 conserved region 1	Gene; lncRNA;	180
RF01888	DLX6-AS1_2	Embryonic ventral forebrain RNA 1 conserved region 2	Gene; lncRNA;	207
RF01889	lincRNA-p21_1	LincRNA-p21 conserved region 1	Gene; lncRNA;	174
RF01890	lincRNA-p21_2	LincRNA-p21 conserved region 2	Gene; lncRNA;	52
RF01891	TUG1_3	Taurine upregulated gene 1 conserved region 3	Gene; lncRNA;	236
RF01892	TUG1_4	Taurine upregulated gene 1 conserved region 4	Gene; lncRNA;	180
RF01894	PCA3_2	Prostate cancer antigen RNA 3 conserved region 2	Gene; lncRNA;	409
RF01895	mir-193	microRNA mir-193	Gene; miRNA;	103
RF01896	mir-142	microRNA mir-142	Gene; miRNA;	106
RF01897	mir-188	microRNA mir-188	Gene; miRNA;	107
RF01898	mir-363	microRNA mir-363	Gene; miRNA;	88
RF01899	mir-2241	microRNA mir-2241	Gene; miRNA;	99
RF01900	mir-2024	microRNA mir-2024	Gene; miRNA;	92
RF01901	mir-284	microRNA mir-284	Gene; miRNA;	98
RF01902	MIR439	microRNA MIR439	Gene; miRNA;	96
RF01903	mir-500	microRNA mir-500	Gene; miRNA;	90
RF01904	HOTAIR_1	HOTAIR conserved region 1	Gene; lncRNA;	37
RF01905	HOTAIR_2	HOTAIR conserved region 2	Gene; lncRNA;	69
RF01906	HOTAIR_3	HOTAIR conserved region 3	Gene; lncRNA;	98
RF01909	CDKN2B-AS	CDKN2B antisense RNA 1 intronic convserved region	Gene; lncRNA;	150
RF01910	mir-506	microRNA mir-506	Gene; miRNA;	87
RF01911	MIR2118	microRNA MIR2118	Gene; miRNA;	170
RF01912	mir-2807	microRNA mir-2807	Gene; miRNA;	117
RF01913	mir-2778	microRNA mir-2778	Gene; miRNA;	100
RF01914	mir-932	microRNA mir-932	Gene; miRNA;	96
RF01915	mir-2238	microRNA mir-2238	Gene; miRNA;	120
RF01916	mir-988	microRNA mir-988	Gene; miRNA;	95
RF01917	MIR2587	microRNA MIR2587	Gene; miRNA;	105
RF01918	mir-1249	microRNA mir-1249	Gene; miRNA;	106
RF01919	mir-1419	microRNA mir-1419	Gene; miRNA;	110
RF01920	mir-764	microRNA mir-764	Gene; miRNA;	110
